File name,File size,Unique columns,Mean r^2 value,Median r^2 value,Mean MSE,Median MSE,Spearman coef rho,Spearman coef rho med,Spearman coef pval,Spearman coef pval med
CHEMBL249.csv,2370,1021,0.7277583754374127,0.7314040144540419,0.7377545707706873,0.7278751599633959,0.8107515246217964,0.8129430916865205,1.853101029258937e-108,6.586883965783338e-113
CHEMBL1293313.csv,725,1010,0.2540529046156878,0.2533693865290272,0.16611658950129587,0.1662688036383588,0.48759830070112037,0.4897184747320408,6.567960673755321e-08,4.0727781474499107e-10
CHEMBL338.csv,2786,1018,0.6980993796520808,0.6976021235721593,0.4845224063045574,0.4853204560472689,0.8327464251915722,0.8320448138877736,5.994462337583529e-143,2.0357271517785627e-144
CHEMBL4896.csv,581,1001,0.03534596930621823,0.060153055602406136,0.18414186038914132,0.1794064600527858,0.2294683557906357,0.2348535740048778,0.01947276805568874,0.010809139028661057
CHEMBL3508.csv,504,827,0.7729168964127118,0.7717293775933477,0.4679820961735043,0.470429383257186,0.8768642950733643,0.8773660681806665,7.46791040607034e-33,2.4292325040319632e-33
CHEMBL4608.csv,659,950,0.5717884104135644,0.5750414551471539,0.4822465498692787,0.47858301147495574,0.7606066661772113,0.7563070218370731,1.2867069463112973e-24,1.0158534901303488e-25
CHEMBL283.csv,1966,1020,0.6354573826857951,0.638154127103755,0.5933918612952995,0.5890021792290415,0.7979016767166229,0.7981762453944495,3.10229170727773e-84,2.654513424417324e-88
CHEMBL3892.csv,889,979,0.6793784339090507,0.6787667265016618,0.3359799374437831,0.33662094677754123,0.779121256005252,0.7750803056226816,1.861736131642349e-36,6.269262455856084e-37
CHEMBL333.csv,3585,1024,0.7336203501911187,0.7362388457469276,0.6992439822190762,0.69237045692846,0.8566871109663104,0.8582272961654609,1.2916637360330322e-194,2.7416532055466307e-209
CHEMBL5608.csv,743,1019,0.22502717137337802,0.2365179421098753,0.5878764696256829,0.5791598366234376,0.34162042966082357,0.35121254211672803,3.9481137989916196e-05,1.1245608185490308e-05
CHEMBL339.csv,4313,1024,0.5716941199183958,0.5708071279754356,0.5291688408637066,0.5302647130432394,0.7595381950187023,0.7593821877817628,6.301652866859301e-161,6.960686061412038e-163
CHEMBL4218.csv,539,1015,0.40737987642954804,0.4975493372903518,0.10892557585832392,0.0923521250785513,0.45112311296672525,0.4539000388571951,4.6355199014522224e-06,8.067272107228872e-07
CHEMBL3286.csv,995,996,0.6803319657884251,0.6878686764646909,0.43069078473294536,0.42053652628958255,0.7992295883229741,0.8031772888736737,4.022242108144191e-43,3.4225138194457944e-46
CHEMBL2094112.csv,547,897,0.6470527223177379,0.6471166974662254,0.6695370703528354,0.6694157102058613,0.7911596843193859,0.7882976722496555,9.359475589252756e-24,1.607285669639129e-24
CHEMBL1889.csv,853,996,0.6655251260223538,0.6670973050310102,0.6282352338771258,0.6252822519820914,0.8144007665691266,0.8157876066407119,2.970288243169059e-39,4.841152058454195e-42
CHEMBL5763.csv,841,945,0.7621545428595627,0.7584098545764759,0.4845383405606835,0.49216701284401665,0.8505157140904755,0.852378281671118,5.6206086129391165e-46,6.883543907555556e-49
CHEMBL1821.csv,758,989,0.5451122846243008,0.5394798446600678,0.7674543770064389,0.7769570313047783,0.7492173206658453,0.7447100649753956,8.739092404316388e-28,3.9417561760839766e-28
CHEMBL1957.csv,2138,1023,0.6860180345188803,0.6847346462254585,0.31498728292890626,0.3162747804158026,0.7721964479257165,0.7695182256444354,1.2853166165291806e-82,5.429781206287354e-85
CHEMBL1835.csv,921,998,0.5250925808726292,0.5225044412679658,0.5672980120518527,0.570389659799399,0.6927096135133461,0.6938997766172732,1.9956099198601418e-26,6.7000962044116035e-28
CHEMBL3138.csv,610,875,0.6071654826533837,0.5957408703849938,0.4848846876879982,0.49898634960185395,0.7657012281261378,0.751527138496494,1.7203204197695292e-23,2.0162675143754302e-23
CHEMBL3831.csv,713,1016,0.23010218622391782,0.23539081750467916,0.20460580659957034,0.2032003153127454,0.39645851335595517,0.404050565216797,1.8379429916106438e-06,5.603859934735679e-07
CHEMBL5313.csv,923,1024,0.10923428668610968,0.10830526318276645,0.5025695244309243,0.5030936789794007,0.2949712798446321,0.28394369070190073,8.93213593282807e-05,8.973204484434558e-05
CHEMBL4777.csv,995,1017,0.7300558990257813,0.725274242691281,0.495932475456068,0.5047171781192884,0.8424599660697354,0.8400747480534354,4.335452776168982e-53,3.169966478848641e-54
CHEMBL1991.csv,1263,1020,0.7729682808965505,0.7714457359150696,0.27429233035385914,0.2761318196229717,0.8209972022691889,0.8185258471161548,2.685941660051271e-62,2.3112443575440645e-62
CHEMBL4175.csv,516,1006,-0.21414993159363474,-0.19481215240188066,0.06595850420034757,0.06490798238516239,0.21802666858511427,0.21744025585384913,0.05642618846809817,0.026605055676501576
CHEMBL340.csv,3612,1024,0.6274580709061178,0.6279023346471966,0.2958351512176164,0.29548236185148463,0.7226129462598345,0.7227330324249904,3.279263315947253e-105,8.603108094551322e-118
CHEMBL2094128.csv,1188,996,0.6603393591310576,0.6715448809698248,0.5093771359401014,0.49257260831999405,0.8067090428640593,0.8137869178660903,5.858329966132157e-50,1.5064997781901415e-57
CHEMBL5600.csv,817,1018,0.32094541825393463,0.364117185524762,0.2757128591095587,0.2581840599422725,0.4007087869088708,0.396996248307971,2.0576178285020304e-07,1.4167635491393917e-07
CHEMBL1907594.csv,503,897,0.7265086271157574,0.732495226205267,0.4757788415738674,0.465364263776638,0.826162020960737,0.8250157289325678,1.203228926135907e-25,2.7907241062527193e-26
CHEMBL2039.csv,1163,969,0.45229613617147946,0.4603609298358702,1.0235549419167023,1.0084833677396936,0.683472694140334,0.6872012916689962,1.7341313458534577e-31,6.628266227521271e-34
CHEMBL1833.csv,1236,1017,0.31121127085856637,0.3168393477838536,0.6545619338847011,0.649213523319302,0.5801297527628847,0.5702446699047539,3.5095643056971994e-22,8.641834997196914e-23
