File name,File size,Unique columns,Mean r^2 value,Median r^2 value,Mean MSE,Median MSE,Spearman coef rho,Spearman coef rho med,Spearman coef pval,Spearman coef pval med
CHEMBL1804.csv,639,1022,0.6870764485952768,0.680083704730623,0.5849307092817069,0.5980018591207519,0.8510753197283526,0.851836254816049,2.9399385966155374e-36,3.4274298957751766e-37
CHEMBL2854.csv,574,1020,0.4949004629359566,0.49834847208880195,0.6940561222145647,0.6893182206993614,0.7371695626785348,0.739210974859145,2.7308714444528615e-19,4.007187920982605e-21
CHEMBL332.csv,3408,1024,0.6817249079260005,0.6808987738471607,0.43208765892989137,0.4332092117908522,0.8154349015928333,0.8132320078687936,2.4194261643051185e-153,4.920022261090997e-162
CHEMBL5251.csv,891,1023,0.47887780613854936,0.47400697920486534,0.5005508979748962,0.5052294490407602,0.5501980129964328,0.5503473621545439,1.7244558920448337e-13,1.4584149633898326e-15
CHEMBL5330.csv,946,1023,0.2655581478416907,0.28493663295012706,0.4194496318917974,0.40838231809225334,0.6151410769843693,0.6125367853686401,1.7466874462568945e-18,5.929175875834786e-21
CHEMBL1293251.csv,1008,1024,-0.005642047774776948,-0.009315494885187459,0.363780882717076,0.3651097152130884,0.13097997593411267,0.1241154344813469,0.06898232365739085,0.07842887975194923
CHEMBL3157.csv,526,1023,0.7225810958777842,0.7323860122449876,0.7256615660895607,0.7000142476816289,0.8619943453592558,0.8663779567182494,1.407082517446564e-30,3.899076107143475e-33
CHEMBL257.csv,619,1022,0.8270705055610194,0.8345319682539202,0.44940886085210574,0.43001802495111774,0.9012732616146624,0.9006806857456542,1.507849499924033e-44,5.432545479911797e-46
CHEMBL270.csv,2342,1024,0.6707598927721017,0.6667000566797687,1.08955187380688,1.1029870596321854,0.7770779893714945,0.7807647373154026,1.7322480659342052e-87,1.964025798251347e-97
CHEMBL1844.csv,1604,1023,0.6849754549304015,0.6843301009914435,0.5169698953033814,0.5180289510610302,0.7928954487509634,0.7917771441135436,1.6359095099671726e-68,2.846926818659595e-70
CHEMBL288.csv,537,1024,0.7996862940384083,0.8037235630382747,0.5164065542007112,0.5059985186517,0.89181585449459,0.8918053742117825,8.158509904723167e-38,2.6565467736339253e-38
CHEMBL1795093.csv,576,1024,0.18346272066966735,0.18948455247596396,0.0520119003609658,0.05162832091661212,0.4272288927511222,0.4452203696639951,4.396396244506306e-05,5.508660735270829e-07
CHEMBL2543.csv,685,1023,0.34758004301415213,0.3473006493376313,0.2364198813435086,0.23652112628420044,0.2978632193027304,0.30631924052351,0.0015579510953713132,0.00027217611725149405
CHEMBL262.csv,3052,1024,0.5705928879476397,0.5680502663616693,0.5861235843661848,0.5895941614382153,0.725060252636579,0.7255171263801115,8.576672250530786e-99,6.576296571562891e-101
CHEMBL3943.csv,671,1024,0.5690110558325879,0.578842907951385,1.0075785885440984,0.9845933964302518,0.765530184644679,0.7701901686131811,1.6693383523314374e-25,9.435344713434568e-28
CHEMBL4439.csv,676,1022,0.4655281045453915,0.4610751948635927,0.782212286785068,0.7887292256450328,0.7757816382317314,0.7696879245024337,1.4722950827614146e-27,6.813809409055657e-28
CHEMBL4481.csv,830,1024,0.6148457439795768,0.6109087327413611,0.7256368468945233,0.7330542397350057,0.7789086735631845,0.7876088432548758,2.6490130073586533e-33,2.555585264598749e-36
CHEMBL2598.csv,538,1023,-0.08645266515467838,-0.06875779226273115,0.10352371402803735,0.10183764060783214,-0.09630905909685068,-0.11604899355649084,0.3797541886961483,0.23168527209116863
CHEMBL3471.csv,861,1024,0.46401191634659505,0.47243297905765513,0.4671663133368562,0.45982652922395345,0.5979998868362075,0.6080795414116599,8.082303854274441e-16,7.151286000275775e-19
CHEMBL3629.csv,935,1023,0.4752756648901496,0.4768293048489274,0.32505729028602887,0.3240948382682952,0.3970924701893569,0.3943669516441982,3.170431622114262e-08,2.3405554121360903e-08
