File name,File size,Unique columns,Mean r^2 value,Median r^2 value,Mean MSE,Median MSE,Spearman coef rho,Spearman coef rho med,Spearman coef pval,Spearman coef pval med
CHEMBL1804.csv,639,2048,0.7016536025295323,0.7018692212647437,0.5013845345914969,0.5010221776127644,0.8660478247838815,0.8678511070206064,2.1638055812238305e-38,4.2944463588103105e-40
CHEMBL2854.csv,574,2048,0.6010729244212816,0.6005070708094251,0.6714396163587286,0.6723920123110688,0.7787201892530563,0.779979601803683,2.1304552087391196e-24,9.496500147755518e-25
CHEMBL332.csv,3408,2048,0.7007456076596289,0.7002737354305555,0.42949203801457747,0.4301692724028924,0.8238975765733911,0.8250425582627822,2.077358736321513e-162,9.96765088497787e-171
CHEMBL5251.csv,891,2048,0.47202850031595966,0.47601214763906075,0.42260679499471027,0.4194181447955755,0.5517012461026171,0.5523738617167612,1.5475025419879257e-14,1.0937945192429485e-15
CHEMBL5330.csv,946,2048,0.30121266958558063,0.2981672211623073,0.44759504424519925,0.4495457487906767,0.615215761776303,0.6136491028289206,2.0536643396012955e-20,4.8196318701799584e-21
CHEMBL1293251.csv,1008,2048,-0.05376120346617443,-0.05558726742946174,0.3488362704143104,0.3494407691758854,0.09630333326822497,0.0908803032987109,0.2086209255986866,0.198338545713905
CHEMBL3157.csv,526,2048,0.8140215800156625,0.8175491525257839,0.44715754579168576,0.43867602053536364,0.903204953437365,0.9041403666431342,1.0265431973196699e-36,3.3468713965466097e-40
CHEMBL257.csv,619,2048,0.7790609838374026,0.7757424189081241,0.5158920600481479,0.5236409010066372,0.8841991520407412,0.8879690368223269,6.367005428851751e-41,5.673446803719016e-43
CHEMBL270.csv,2342,2048,0.6628771031471128,0.6715990718721494,0.9375550190708607,0.9132988038132377,0.7915243633939785,0.7913596394889753,5.261974392559973e-98,7.341983450646118e-102
CHEMBL1844.csv,1604,2048,0.702463464016201,0.7020883864558835,0.4882380793058223,0.48885355715641515,0.7900454911867412,0.7885331806161046,7.336604738895926e-66,2.5204217020830195e-69
CHEMBL288.csv,537,2048,0.7204321759756002,0.7200904465575149,0.66326116124632,0.6640718977874875,0.8503832538466553,0.8520925171268865,3.606945826384384e-30,1.4186370884006663e-31
CHEMBL1795093.csv,576,2048,0.12812264411974822,0.1305271187613325,0.051597939069560686,0.051455641606260344,0.35500213605380443,0.3416673562433396,0.00014236255548328016,0.00017429208546377228
CHEMBL2543.csv,685,2048,0.3635423575663994,0.35729370399481397,0.22775813385477,0.2299942318787131,0.31786974963317716,0.3019110068133725,0.0005078203024619025,0.0003365115023100686
CHEMBL262.csv,3052,2048,0.6222155692653732,0.6249488370020377,0.5519807487133483,0.5479871718240511,0.7639925950528131,0.7685159695692932,1.9626530754191328e-110,3.287762147930242e-120
CHEMBL3943.csv,671,2048,0.582325880160638,0.5785335647698279,0.9137390913993615,0.9220354800308413,0.7615752536722227,0.7604727622006525,4.9262227089806577e-26,1.0405172949669455e-26
CHEMBL4439.csv,676,2048,0.6356549466242256,0.6323244956028266,0.3420376022297601,0.3451641425001673,0.799466091344964,0.800841550512936,1.1396351972229133e-30,1.2457668037046972e-31
CHEMBL4481.csv,830,2048,0.4684548698634233,0.467413136454343,0.9806669317992156,0.982588863631745,0.6548552137846938,0.6550502090539443,2.026802807003568e-21,1.0295933314937878e-21
CHEMBL2598.csv,538,2048,0.1358022868093779,0.11056112605790358,0.14556421533924394,0.14981580002057207,0.12339303686470333,0.09657217358296794,0.26678168672117514,0.32009848235606647
CHEMBL3471.csv,861,2048,0.5888179961224114,0.5925091686427402,0.4219347966953186,0.41814709657166244,0.656799394323805,0.6597649376546799,5.209982135256735e-19,5.537485085522032e-23
CHEMBL3629.csv,935,2048,0.3415829721390438,0.328943579642606,0.32324305023812083,0.32944822964695014,0.430161804266219,0.43866561655381026,2.1648630682140936e-08,3.393639864100052e-10
CHEMBL1075167.csv,661,2048,0.2775491363490305,0.31084988505361155,0.5145909690013409,0.49087134264812327,0.4869065065619388,0.48163566494788257,1.267501041860838e-08,4.3823023357929906e-09
CHEMBL4005.csv,2306,2048,0.7012275407880953,0.6960243366327942,0.4846369148096995,0.4930769993328908,0.8308942571188226,0.8249497716936959,6.023098702126472e-116,4.6621349588266866e-116
CHEMBL265.csv,986,2048,0.5016742815372102,0.49585528300733583,0.7371489681662163,0.7457567293214895,0.6905805199443987,0.6840231684525531,8.728525876405369e-29,1.164262288033394e-28
CHEMBL4895.csv,622,2048,0.6061835706994516,0.6064498124492058,0.3264078378314431,0.32618716802842834,0.6294462603992962,0.6232793174709559,2.6202300196929167e-14,8.327118550902137e-15
CHEMBL1873.csv,513,2048,0.4031515680141119,0.4039084927391168,0.4940873624046703,0.49346075953386753,0.6908881985269953,0.6997182764094134,2.9552266116142582e-15,1.9894573800047975e-16
CHEMBL4644.csv,830,2048,0.6710837533921588,0.6757506160206417,0.38945177597408476,0.3839259986443418,0.8255367334728693,0.8232980556231829,3.0469317388647387e-41,3.4768175578362834e-42
CHEMBL4852.csv,730,2048,0.45790918336284625,0.47387723629794676,0.5756631696495355,0.5587061954975376,0.6354229549830448,0.6321009815353468,1.3195624480651056e-17,1.1670869686304364e-17
CHEMBL4566.csv,865,2048,0.5441963118968844,0.5508379631121277,0.9826837198906242,0.9683647428995147,0.7476019516209205,0.7503888007712061,1.5418798290531895e-30,1.451020735898891e-32
