File name,File size,Unique columns,Mean r^2 value,Median r^2 value,Mean MSE,Median MSE,Spearman coef rho,Spearman coef rho med,Spearman coef pval,Spearman coef pval med
CHEMBL1804.csv,639,262,0.5610364112029472,0.5835868773989317,0.7549782016339691,0.7161934120770312,0.7478793782378512,0.7598362773469898,7.561746037490001e-22,2.5377136643247134e-25
CHEMBL2854.csv,574,296,0.3352525832773661,0.3480046898699599,1.017119246331863,0.9976074547546202,0.576104886012604,0.5868419597033353,1.232139882200694e-10,5.4918503000416454e-12
CHEMBL332.csv,3408,371,0.5349593708292317,0.5376906282800327,0.6401898531621291,0.63642991650994,0.7474606309403897,0.7507913692103819,1.2913591842738065e-117,1.3824741750712623e-124
CHEMBL5251.csv,891,341,0.392002789558562,0.4182168626754995,0.5309980758977727,0.508103855089702,0.43281177347541455,0.45747788177406185,6.090740430616844e-08,1.2104778700778933e-10
CHEMBL5330.csv,946,348,0.25195235953020806,0.2691762252852925,0.4616585109915946,0.4510287812954784,0.5012218423615797,0.5174760159310359,4.4488596016326766e-10,2.0920924940390522e-14
CHEMBL1293251.csv,1008,394,-0.2109917524147146,-0.19558336582740865,0.4377119310318413,0.4321425829055916,-0.003589301398030934,-0.0031047682761939574,0.6721434410443383,0.6092408045713535
CHEMBL3157.csv,526,279,0.6697448011001889,0.6774737593863226,0.8487935012122699,0.828929197527527,0.8215260148964246,0.8291842943704797,3.193446262257804e-25,5.020179577712495e-28
CHEMBL257.csv,619,248,0.6996030151957765,0.7043368721795771,0.721667656229936,0.7102951337105986,0.8205350081142543,0.8213654492334906,4.246506727505707e-30,1.5695545964443844e-31
CHEMBL270.csv,2342,322,0.23959412106578482,0.2129964806054958,1.6444275092589216,1.7019466485317272,0.5991831737177223,0.602396979665895,3.387537649620963e-45,1.1772724000958095e-47
CHEMBL1844.csv,1604,377,0.6356050091822032,0.636257090986541,0.5846061558469197,0.5835600079948975,0.7483137458329571,0.7451742318571374,2.4687949478891147e-55,4.420485523181409e-58
CHEMBL288.csv,537,302,0.6764262563937267,0.6772587232505118,0.9922770474676375,0.9897241896691061,0.8348851448717027,0.8341476315017213,2.6207108016424264e-28,3.7371905368807106e-29
CHEMBL1795093.csv,576,333,-0.08178050758790109,-0.08369815495260347,0.04140026121913384,0.041473650507689135,0.2648361276815008,0.2677737279346391,0.004514171943508968,0.0036603076834568105
CHEMBL2543.csv,685,330,0.4455097825875515,0.47300491906046316,0.28246125304254177,0.26845503533692355,0.46127092331665276,0.4817732500213302,5.517240178900598e-07,2.5179974712481397e-09
CHEMBL262.csv,3052,437,0.45210733559540134,0.4554611738279686,0.6994728683476839,0.6951911558866177,0.6428856405536588,0.6428568336991801,6.743920996099543e-71,1.552185917803483e-72
CHEMBL3943.csv,671,290,0.6554776782651117,0.6600585491769918,0.6462358851218905,0.6376433412383451,0.8303288605289871,0.8293147657073298,3.0704890953740982e-34,2.0055892905677358e-35
CHEMBL4439.csv,676,262,0.18770020170247778,0.17370337118462453,1.2539939872056693,1.2756017006953335,0.689434527738986,0.6995541554199763,2.995640064431023e-19,2.7056133178398693e-21
CHEMBL4481.csv,830,292,0.5805637448394069,0.5784716447516101,0.800415922650077,0.8044083057629985,0.7369286559938959,0.7404622481986093,6.4215949733897055e-28,4.179895898222066e-30
CHEMBL2598.csv,538,318,0.22726068222942772,0.2599841659592024,0.09001416301782168,0.08620229926089361,0.36375611867998703,0.35380169651368343,0.00019295507765509196,0.0001724572552224263
CHEMBL3471.csv,861,314,0.42951142155380123,0.43065013333327307,0.6586395641684106,0.6573249004600021,0.5034256317236989,0.5089966259944769,1.5148941760206872e-08,8.644786809330763e-13
CHEMBL3629.csv,935,351,0.32815570069208333,0.3077921806977253,0.27997611698027847,0.2884621594486654,0.3460189474657426,0.3307259863626129,5.5987200563554415e-06,3.7814144066144422e-06
