File name,File size,Unique columns,Mean r^2 value,Median r^2 value,Mean MSE,Median MSE,Spearman coef rho,Spearman coef rho med,Spearman coef pval,Spearman coef pval med
CHEMBL3905.csv,916,39972,0.4006773480919984,0.3967147212044363,0.42312934805656094,0.4259270125970011,0.5823224715211346,0.5735193652842184,6.808172162486138e-17,1.7549613982284397e-17
CHEMBL3142.csv,689,39972,0.4553474985409012,0.45558168718147296,0.42302213930791766,0.4228402490577657,0.6985520433959556,0.6945461729251836,4.159424763911883e-21,3.477659912586037e-21
CHEMBL2492.csv,632,39972,0.6488622229503307,0.6535152646736535,0.6776433388792106,0.6686636649864447,0.7774391172112832,0.7803404281708979,3.274845911164552e-26,2.978427133852165e-27
CHEMBL1801.csv,888,39972,0.5914864910519618,0.5913332450454403,0.3716037132540345,0.37174311325872816,0.6481996006367898,0.652904990123781,7.140284333413504e-20,5.318182503776703e-23
CHEMBL4045.csv,965,39972,0.23807903622554377,0.23868329202035587,0.46302894920189264,0.4626617353581693,0.43746706561962084,0.43168880711334173,1.029296247380339e-09,3.6549661238605275e-10
CHEMBL287.csv,1871,39972,0.5477860925589054,0.5514735742756272,0.6090383991769042,0.604072125639554,0.7441626215957968,0.7448416165408741,2.792450319364306e-64,1.5861262806940176e-67
CHEMBL5314.csv,945,39972,0.31516933223267724,0.32714619694655145,0.2868468038396853,0.28183019823936134,0.40749260377508734,0.4032762043859999,1.0239305591817157e-08,8.737883938054937e-09
CHEMBL4618.csv,508,39972,0.4095949722843004,0.43331516557597416,0.9893682382127457,0.9496192443096152,0.6632177206661526,0.6558796815916369,2.9302693026547144e-12,7.33691771884465e-14
CHEMBL4523.csv,1099,39972,0.6475466956353253,0.6457687573708616,0.35499697049413037,0.35678774019268084,0.7210528765624052,0.7073168850535357,6.731205229745159e-34,1.0970749982024468e-34
CHEMBL3199.csv,871,39972,0.7405763083535761,0.7396083846530188,0.4803932083447705,0.48218558115772625,0.8709608209342617,0.8720836817074612,3.245805634207262e-54,1.4001766635698216e-55
